ResponseId,id,cpq,mdpq,wnpq,all_proficiency,hardware,software,imm_sum,delay_sum,constraints,mastery,useful,map,volunteer,charity,plan,dental,pay_prescription,pay_hospital,visual,limitations,checking,retirement,vehicle,inheritance_1,debts,age,sage,education,gender,hispanic,race,couple,shealth,hearing,vision,alcohol,effort,adopt_age,duration
r_2ysas2oga2rby0v,61538b7670ffb62cff736908,50.0,66.0,28.0,144.0,4.0,28.0,6,5,17.0,28.0,15.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,100.0,1.0,72.0,65.0,16.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,46.0,1668
r_3rxvy4phcihorib,6150f3191250f2a12a607e82,50.0,64.0,32.0,146.0,5.0,30.0,9,8,27.0,14.0,15.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,100.0,1.0,63.0,55.0,16.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,0.0,45.0,831
r_6zz04aj79qxbtlh,613cd4d17660f0ef4e4891f7,50.0,65.0,31.0,146.0,4.0,21.0,7,6,9.0,28.0,12.0,1.0,0.0,0.0,1.0,1.0,,,3.0,7.0,1.0,0.0,1.0,75.0,1.0,80.0,60.0,12.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,1.0,1.0,60.0,1828
r_3obeurfrmy2a0lh,5c5f8a910edbd90001e1feda,49.0,58.0,27.0,134.0,4.0,23.0,5,6,12.0,26.0,13.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,80.0,0.0,68.0,55.0,18.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,35.0,968
r_bxrxivppf3njclz,5f289b63a0b4741f0ce3fcbe,49.0,60.0,34.0,143.0,5.0,25.0,5,5,13.0,24.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,100.0,0.0,65.0,60.0,18.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,30.0,1132
r_1byu3m1d9wtptg7,60ca9b46986f81ab8f603a76,50.0,68.0,28.0,146.0,6.0,24.0,7,8,30.0,23.0,15.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,100.0,0.0,67.0,60.0,14.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,20.0,1142
r_vaestaam9jvhcmx,5c639bfa9fe0060001cd8103,50.0,63.0,39.0,152.0,4.0,25.0,6,6,21.0,24.0,14.0,1.0,0.0,0.0,1.0,0.0,,,4.0,9.0,1.0,0.0,1.0,100.0,1.0,63.0,50.0,12.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,35.0,1456
r_3zxmcbreybybtmz,5e3730e29367056cd1c6f168,50.0,65.0,33.0,148.0,6.0,30.0,6,7,15.0,25.0,15.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,75.0,1.0,60.0,40.0,15.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,45.0,1236
r_2fquxhrecnoph8h,56494d5b6902220012c4acb7,50.0,68.0,40.0,158.0,6.0,21.0,6,7,16.0,23.0,15.0,1.0,1.0,1.0,0.0,1.0,,,2.0,0.0,1.0,0.0,1.0,98.0,1.0,60.0,39.0,16.0,0.0,0.0,1.0,1.0,5.0,5.0,4.0,0.0,1.0,30.0,1479
r_osfeow2hxiynj17,61120b45c48a14ebaae1e5b2,50.0,68.0,32.0,150.0,5.0,32.0,9,9,36.0,20.0,14.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,51.0,1.0,65.0,35.0,18.0,0.0,0.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,35.0,871
r_2tesijqq2gx2v2y,5bae7511408bf900018fbaa5,50.0,68.0,40.0,158.0,3.0,21.0,3,3,33.0,28.0,14.0,0.0,0.0,0.0,1.0,1.0,,,1.0,11.0,1.0,0.0,1.0,72.0,1.0,63.0,50.0,14.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,42.0,1094
r_1nrcqxgrlftv5iv,5c6f21ecf957540001a5196b,48.0,35.0,20.0,103.0,2.0,16.0,5,4,21.0,18.0,12.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,92.0,0.0,61.0,61.0,14.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,35.0,834
r_12ol37rotig2ial,5ea9e78822bb3115676e8296,50.0,65.0,24.0,139.0,6.0,26.0,5,4,31.0,26.0,15.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,40.0,1.0,63.0,50.0,16.0,1.0,0.0,1.0,0.0,3.0,4.0,4.0,0.0,1.0,40.0,1479
r_2d6n7tlezyosi7s,5ba345bcf07414000106135e,43.0,50.0,22.0,115.0,2.0,17.0,6,6,36.0,13.0,11.0,1.0,0.0,0.0,1.0,1.0,,,1.0,0.0,1.0,0.0,1.0,35.0,1.0,61.0,40.0,14.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,1.0,1.0,35.0,1496
r_1dgyeh9hfvtp62e,5e32164a9b1c9a20330aebab,50.0,67.0,38.0,155.0,5.0,24.0,6,5,18.0,28.0,13.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,30.0,1.0,62.0,58.0,14.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,38.0,1096
r_sngck5pnqznwyq1,614f8fdef80c45484f209615,50.0,68.0,34.0,152.0,5.0,33.0,6,2,16.0,22.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,100.0,1.0,72.0,50.0,14.0,0.0,0.0,1.0,1.0,4.0,5.0,3.0,0.0,1.0,40.0,1337
r_2yemdpsxutydegf,5bd861b0a0e4d80001a3e24d,50.0,68.0,40.0,158.0,5.0,23.0,5,5,20.0,24.0,15.0,1.0,0.0,0.0,1.0,0.0,,,3.0,6.0,0.0,0.0,1.0,0.0,0.0,64.0,15.0,14.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,30.0,1029
r_1qrsmotktp97xna,5df1822669a11709f1421d2e,40.0,39.0,20.0,99.0,5.0,19.0,6,6,35.0,22.0,8.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,95.0,1.0,63.0,65.0,18.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,40.0,1085
r_ryn0odb5q2fhvaj,5add6b6aeb60400001536f2c,48.0,49.0,15.0,112.0,2.0,18.0,8,8,44.0,18.0,13.0,1.0,0.0,1.0,1.0,0.0,,,4.0,2.0,1.0,0.0,0.0,10.0,1.0,68.0,55.0,15.0,0.0,0.0,2.0,0.0,4.0,3.0,3.0,1.0,1.0,44.0,1368
r_27opgz7aviy8zyr,57223b1c01ed330011374d93,47.0,61.0,28.0,136.0,3.0,22.0,7,7,26.0,16.0,15.0,1.0,0.0,0.0,1.0,1.0,,,3.0,4.0,1.0,0.0,0.0,2.0,1.0,62.0,60.0,13.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,1.0,0.0,41.0,621
r_4uwhofqanvgzyap,5df7e47ef87bca5760860c2a,50.0,66.0,31.0,147.0,6.0,27.0,6,5,17.0,27.0,14.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,70.0,1.0,69.0,55.0,14.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,0.0,1.0,44.0,1110
r_1dneomxflgzvqm1,5d65515bd08d610001eb40a6,50.0,68.0,36.0,154.0,4.0,21.0,4,4,15.0,23.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,100.0,0.0,63.0,50.0,12.0,1.0,0.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,38.0,955
r_2fxkzp2hpzp6dn5,5dec30eb6c078132a7db440e,50.0,68.0,28.0,146.0,6.0,24.0,7,6,34.0,18.0,15.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,10.0,1.0,0.0,1.0,100.0,0.0,60.0,50.0,18.0,0.0,0.0,1.0,1.0,2.0,5.0,4.0,0.0,0.0,22.0,935
r_2ukgwprkpju2e1h,6004d426710b3c300a1259ee,45.0,53.0,21.0,119.0,3.0,22.0,6,6,27.0,12.0,12.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,81.0,0.0,60.0,50.0,16.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,35.0,947
r_oveyr2uby8ndjcp,60e9c78a617cbabf4732fee6,49.0,64.0,20.0,133.0,6.0,26.0,6,6,8.0,28.0,15.0,1.0,1.0,0.0,1.0,0.0,,,2.0,2.0,1.0,0.0,1.0,0.0,0.0,62.0,40.0,12.0,1.0,0.0,1.0,1.0,4.0,4.0,3.0,0.0,1.0,50.0,560
r_pqn7u1avs9entmz,5ee93b8a0757731be7ee6374,45.0,67.0,34.0,146.0,3.0,24.0,6,5,35.0,23.0,12.0,1.0,0.0,0.0,1.0,1.0,,,2.0,11.0,1.0,0.0,1.0,8.0,0.0,62.0,50.0,12.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,38.0,1804
r_3sh4paotw51ikcc,5d56123417ee8d0001cd9e00,50.0,67.0,40.0,157.0,6.0,28.0,6,5,10.0,26.0,14.0,1.0,0.0,1.0,1.0,0.0,,,4.0,2.0,1.0,1.0,1.0,70.0,0.0,74.0,74.0,16.0,1.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,50.0,1147
r_1rlafvtr3utdzzm,614ffa8b63e368c31f5c130d,50.0,68.0,40.0,158.0,4.0,36.0,5,6,17.0,27.0,15.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,100.0,0.0,74.0,60.0,17.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,0.0,1.0,44.0,1706
r_2bnvphaadmquzd9,6151f2444842f507e64bba06,50.0,68.0,40.0,158.0,7.0,31.0,7,6,21.0,26.0,15.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,100.0,0.0,61.0,50.0,16.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,25.0,1289
r_27dxtud3smnxqq7,5a87bd4aaa46dd00016bb9a8,50.0,65.0,38.0,153.0,4.0,24.0,8,6,19.0,22.0,12.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,80.0,0.0,62.0,45.0,19.0,1.0,0.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,33.0,737
r_2y387tkogjjsmdx,60965962e523358592059dcb,49.0,63.0,19.0,131.0,4.0,29.0,6,5,26.0,24.0,15.0,1.0,0.0,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,1.0,90.0,1.0,71.0,62.0,18.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,1.0,1.0,40.0,1503
r_3j8u33chh5bqcen,5d0e711c91721f001a919f11,49.0,46.0,26.0,121.0,3.0,23.0,6,8,44.0,5.0,14.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,9.0,1.0,1.0,1.0,20.0,1.0,61.0,61.0,22.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,0.0,34.0,1192
r_12jfwkv3fr4fzkh,60cd01b70abd404265f56be5,50.0,55.0,26.0,131.0,5.0,22.0,5,3,27.0,22.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,9.0,1.0,0.0,1.0,50.0,1.0,66.0,55.0,12.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,35.0,1765
r_2cvzlueorkkezse,5e1797da928b15062260e30e,47.0,65.0,38.0,150.0,4.0,26.0,10,9,35.0,12.0,15.0,1.0,1.0,1.0,1.0,0.0,,,3.0,1.0,1.0,1.0,1.0,100.0,1.0,70.0,70.0,18.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,41.0,1519
r_1rqbbvth97jje3s,5de8312c9a9da57b0d318bc4,50.0,62.0,26.0,138.0,2.0,24.0,6,7,28.0,18.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,91.0,1.0,61.0,65.0,16.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,30.0,1188
r_31yhgpoxyjm1wkg,5dcea4f895c5791088fda075,49.0,68.0,40.0,157.0,6.0,23.0,10,10,21.0,24.0,12.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,100.0,0.0,70.0,60.0,16.0,1.0,0.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,45.0,1511
r_3suibrzixdhoqo1,5ef571b16317d90009f5493a,50.0,67.0,26.0,143.0,3.0,22.0,7,7,45.0,16.0,10.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,71.0,1.0,61.0,50.0,14.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,0.0,1.0,35.0,1214
r_vgeezbbbznjy8z7,55b6d0a4fdf99b437183f9b5,50.0,68.0,40.0,158.0,4.0,26.0,6,6,22.0,20.0,15.0,1.0,0.0,0.0,1.0,0.0,,,3.0,10.0,1.0,0.0,1.0,40.0,1.0,60.0,45.0,19.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,18.0,832
r_2b0d4hetqkfd0iu,598c9125cceb0f0001b39697,47.0,63.0,34.0,144.0,2.0,26.0,6,4,39.0,13.0,10.0,1.0,0.0,0.0,0.0,1.0,,,3.0,1.0,1.0,1.0,0.0,100.0,1.0,60.0,55.0,17.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,31.0,1688
r_pzwi36txg8bjdob,615b1bbb04fb28394b341ee9,50.0,38.0,34.0,122.0,4.0,26.0,6,4,44.0,10.0,13.0,1.0,1.0,0.0,1.0,1.0,,,4.0,10.0,1.0,0.0,1.0,0.0,0.0,63.0,80.0,14.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,40.0,1936
r_zk3z7youdxshwit,5baac103748f990001a1101e,47.0,68.0,34.0,149.0,6.0,25.0,7,6,17.0,21.0,15.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,83.0,1.0,60.0,50.0,16.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,0.0,1.0,30.0,600
r_8qcvucwmvteni93,5be6e678d153f500019a5dcc,50.0,60.0,37.0,147.0,6.0,25.0,6,6,19.0,24.0,14.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,30.0,1.0,68.0,68.0,15.0,1.0,0.0,1.0,1.0,4.0,3.0,4.0,0.0,1.0,50.0,867
r_2agquqq1cplucxf,60eb897b5dc7c0e740f5bdef,49.0,68.0,36.0,153.0,5.0,27.0,8,8,12.0,24.0,13.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,100.0,1.0,60.0,40.0,22.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,1.0,0.0,15.0,1284
r_2tgughtjbuyte5n,5d3356323e1190001909339b,49.0,59.0,27.0,135.0,5.0,25.0,6,5,41.0,18.0,15.0,1.0,1.0,0.0,1.0,0.0,,,1.0,10.0,1.0,0.0,1.0,92.0,1.0,62.0,60.0,2.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,54.0,2856
r_wojxgrzzzfue1pf,60fdf4ec0eb3705b6d362018,50.0,68.0,34.0,152.0,6.0,31.0,8,6,13.0,24.0,14.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,9.0,0.0,60.0,40.0,18.0,0.0,0.0,1.0,0.0,5.0,3.0,3.0,1.0,1.0,35.0,913
r_10qroovarzwiuw5,5ee4b4279e1c4c01c9bfdd55,49.0,67.0,26.0,142.0,6.0,30.0,9,8,31.0,21.0,15.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,100.0,1.0,63.0,50.0,18.0,0.0,0.0,1.0,1.0,3.0,5.0,4.0,0.0,1.0,30.0,944
r_3sbnm4m1cxa4uhq,615268b274fc2d91c2804315,49.0,49.0,25.0,123.0,2.0,20.0,7,6,25.0,22.0,11.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,100.0,0.0,73.0,65.0,20.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,50.0,879
r_11jc5z2trld3xwd,5dd0aef6535a7117eb63cae3,49.0,58.0,30.0,137.0,4.0,24.0,5,4,21.0,20.0,12.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,40.0,1.0,70.0,50.0,16.0,1.0,0.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,52.0,1281
r_sdfamxmjbxzo5lr,5fb0195bd0a22f3783170168,50.0,68.0,33.0,151.0,3.0,29.0,9,8,19.0,21.0,15.0,1.0,0.0,0.0,1.0,0.0,,,3.0,8.0,1.0,0.0,0.0,93.0,0.0,64.0,80.0,13.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,40.0,1760
r_3hozpzf30afl3g2,5ef4db1a45dfc00e117b2a54,49.0,67.0,39.0,155.0,4.0,26.0,8,8,17.0,24.0,15.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,100.0,0.0,73.0,60.0,12.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,0.0,1.0,45.0,920
r_3n2sk3bujxuioh9,5d05688a391f8a0001b70319,47.0,45.0,25.0,117.0,5.0,22.0,6,7,23.0,21.0,14.0,1.0,0.0,1.0,1.0,1.0,,,3.0,5.0,1.0,0.0,1.0,10.0,1.0,71.0,65.0,18.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,45.0,1671
r_acun2ttsowsitmh,5e911cfaefd95445d5a6c890,50.0,67.0,37.0,154.0,5.0,30.0,6,6,35.0,22.0,12.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,100.0,1.0,71.0,100.0,18.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,0.0,25.0,1237
r_3vjczxvlotpuhav,5f723202c03c5414175d0f9c,50.0,68.0,32.0,150.0,6.0,23.0,4,3,9.0,28.0,13.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,71.0,0.0,72.0,55.0,22.0,0.0,0.0,1.0,1.0,5.0,5.0,4.0,0.0,1.0,45.0,754
r_3eht5kssqbydug0,ucf.qualtrics.com/jfe/form/sv_9xmpkwhbmqpnxh0,48.0,24.0,15.0,87.0,1.0,18.0,7,6,14.0,24.0,15.0,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,99.0,0.0,76.0,76.0,17.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,56.0,662
r_3nuf87anwidwbgy,60f8760725c31a8e9cc7ce29,47.0,51.0,24.0,122.0,4.0,24.0,4,4,9.0,28.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,51.0,0.0,83.0,60.0,20.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0,1.0,58.0,2163
r_twfqqarhp0ohlb3,5f4da0c092c4bb080b6c0ebb,45.0,47.0,31.0,123.0,3.0,21.0,8,8,27.0,18.0,12.0,1.0,0.0,0.0,1.0,0.0,,,4.0,10.0,1.0,0.0,1.0,4.0,1.0,66.0,50.0,12.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,56.0,969
r_do9sk98isfsu25p,5be61e64aa1dd8000142f043,50.0,68.0,40.0,158.0,5.0,27.0,4,4,11.0,24.0,14.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,20.0,0.0,68.0,60.0,15.0,1.0,0.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,45.0,903
r_3cbghnmyrxpvxzs,5e69873c938d32244e113c95,41.0,25.0,19.0,85.0,6.0,14.0,8,8,21.0,25.0,11.0,1.0,0.0,0.0,1.0,1.0,,,4.0,0.0,1.0,1.0,1.0,100.0,0.0,65.0,40.0,18.0,1.0,0.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,50.0,951
r_214b1iihkzfpucc,60ff2e8c4c370cb9cd8d02fc,50.0,68.0,30.0,148.0,3.0,24.0,4,1,40.0,11.0,15.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,100.0,0.0,61.0,45.0,16.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,1.0,1.0,36.0,976
r_ttiw9c4us3juwmt,581d5500930a280001062d83,50.0,65.0,34.0,149.0,5.0,24.0,7,6,27.0,16.0,13.0,1.0,0.0,0.0,1.0,1.0,,,4.0,6.0,1.0,1.0,1.0,80.0,1.0,65.0,60.0,15.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,1.0,1.0,38.0,1499
r_2qsz1inex99jyl8,5834a80a106ee1000120abd3,50.0,40.0,23.0,113.0,2.0,19.0,7,7,42.0,16.0,15.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,10.0,0.0,63.0,40.0,14.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,1.0,1.0,40.0,1222
r_2fxp4eeqqqvnfgr,60f896eb1b6a07d4e407b1ab,48.0,50.0,28.0,126.0,2.0,22.0,6,4,21.0,24.0,15.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,100.0,1.0,66.0,60.0,24.0,1.0,0.0,1.0,1.0,4.0,2.0,4.0,0.0,1.0,39.0,1154
r_2cwgcn67gkmis4x,5e5c03ab6a255b3ece760715,49.0,60.0,25.0,134.0,3.0,26.0,6,6,29.0,22.0,12.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,90.0,1.0,63.0,55.0,18.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,1.0,0.0,33.0,670
r_aoyytkt92t8vu9z,60423e580fe8980876f7d6cc,50.0,54.0,31.0,135.0,5.0,27.0,7,6,12.0,26.0,15.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,100.0,0.0,65.0,40.0,19.0,0.0,0.0,1.0,1.0,5.0,4.0,5.0,1.0,1.0,35.0,981
r_dofgywlv245ujvf,614e1caefcd4fae7eb8d7a39,50.0,67.0,39.0,156.0,5.0,30.0,6,5,28.0,18.0,15.0,1.0,0.0,0.0,1.0,0.0,,,4.0,10.0,0.0,0.0,1.0,0.0,1.0,65.0,75.0,16.0,1.0,0.0,1.0,0.0,3.0,4.0,4.0,1.0,0.0,45.0,979
r_vnzsush8ersba2t,60bc4ab6673a043c66657cd5,49.0,63.0,28.0,140.0,4.0,27.0,7,6,32.0,15.0,15.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,73.0,60.0,26.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,1.0,40.0,1684
r_1mjh0wdruqk3mrx,5a6115d2b9e3b50001a6ca82,50.0,68.0,37.0,155.0,6.0,30.0,6,8,21.0,28.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,51.0,0.0,64.0,50.0,19.0,0.0,0.0,1.0,1.0,4.0,5.0,4.0,1.0,1.0,27.0,850
r_3hqv9gulyrlrnt8,613e319d0abcddc7d722ff2b,42.0,54.0,32.0,128.0,3.0,26.0,5,5,9.0,28.0,12.0,1.0,0.0,1.0,1.0,1.0,,,2.0,5.0,1.0,0.0,1.0,100.0,1.0,69.0,40.0,20.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,0.0,1.0,40.0,573
r_1dov8nnsbsvrxsw,61523a4c57654b5cb6b7c5b0,49.0,67.0,40.0,156.0,6.0,28.0,6,5,23.0,24.0,15.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,100.0,1.0,62.0,55.0,20.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,35.0,1278
r_2979vncwzqvg729,55c237eefdf99b41c2f6481b,48.0,62.0,24.0,134.0,5.0,22.0,9,8,14.0,21.0,15.0,1.0,0.0,0.0,0.0,0.0,,,2.0,3.0,1.0,0.0,0.0,100.0,1.0,61.0,55.0,14.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,30.0,924
r_3dbh69ukivawxc2,5d4f1741f20feb00190b6201,47.0,57.0,29.0,133.0,2.0,25.0,7,6,38.0,13.0,15.0,1.0,0.0,0.0,1.0,1.0,,,2.0,7.0,1.0,0.0,0.0,30.0,0.0,72.0,72.0,13.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,40.0,1916
r_3hikilnsnbfkpte,615251a465f058e211cfbbb8,49.0,68.0,38.0,155.0,3.0,30.0,9,10,14.0,25.0,15.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,81.0,0.0,62.0,62.0,20.0,1.0,1.0,5.0,1.0,3.0,3.0,3.0,1.0,1.0,24.0,749
r_1q3nvutoongxatt,5c8198fcf29fd90001a2b9c9,47.0,59.0,29.0,135.0,2.0,21.0,5,5,33.0,23.0,8.0,1.0,1.0,1.0,0.0,0.0,,,3.0,4.0,1.0,0.0,1.0,80.0,1.0,62.0,58.0,14.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,40.0,911
r_tvaesp4rg6upn0r,612ed8af9d93efd6ebb90ca5,50.0,67.0,38.0,155.0,4.0,27.0,7,7,23.0,16.0,11.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,91.0,0.0,64.0,50.0,16.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,30.0,851
r_3imtxihcdmismaa,61244ef4754fd0a4614ed724,46.0,47.0,26.0,119.0,5.0,21.0,4,1,37.0,21.0,14.0,1.0,0.0,0.0,1.0,0.0,,,2.0,5.0,1.0,0.0,1.0,57.0,1.0,66.0,50.0,12.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,48.0,1620
r_1ccnlur4n6tyowp,5e920ad180280554256ff9e8,50.0,66.0,30.0,146.0,5.0,18.0,6,6,23.0,22.0,14.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,80.0,1.0,60.0,50.0,16.0,1.0,0.0,1.0,0.0,3.0,5.0,5.0,1.0,1.0,32.0,1053
